9648 Out of 13824 QH, Third, Fourth Freq in rad/ps and Lifetimes in ps for a 8x6x6 Ar1 Ar2 Lattice at 20K. (atoms/UC=16)
11.1545	-0.432958	1.10124	1.9837
11.1545	-0.432954	1.10124	1.98369
11.1545	-0.43299	1.10124	1.98372
11.1545	-0.432987	1.10124	1.98371
10.2359	-0.397287	0.996383	2.27966
10.2359	-0.397279	0.99638	2.27959
10.2357	-0.397287	0.99638	2.27955
10.2357	-0.397279	0.996377	2.27949
7.97231	-0.301974	0.701963	3.62305
7.97228	-0.301965	0.701958	3.62293
7.9715	-0.301957	0.701972	3.62296
7.97147	-0.301948	0.701968	3.62284
6.57474	-0.246846	0.542594	5.493
6.57472	-0.24684	0.542588	5.4931
6.57471	-0.246853	0.542607	5.4937
6.57468	-0.246847	0.542602	5.49383
6.12311	-0.225978	0.495303	6.0922
6.12311	-0.225976	0.495302	6.09214
6.12301	-0.225989	0.495306	6.09235
6.12301	-0.225987	0.495306	6.0923
5.39488	-0.226978	0.40764	8.25296
5.39481	-0.226983	0.407644	8.25449
5.39473	-0.226951	0.407631	8.25424
5.39466	-0.226957	0.407634	8.25578
5.30434	-0.21466	0.44289	9.44488
5.30433	-0.214674	0.442944	9.45152
5.30393	-0.215884	0.446828	9.93392
5.30393	-0.215925	0.446955	9.95063
5.30096	-0.220049	0.444891	9.26293
5.3009	-0.220272	0.445656	9.3483
5.30046	-0.219099	0.441763	8.93237
5.3004	-0.219298	0.442455	9.00421
4.0855	-0.148527	0.301596	18.6282
4.08548	-0.148526	0.301597	18.6278
4.08534	-0.148515	0.301594	18.6264
4.08532	-0.148514	0.301594	18.626
3.37641	-0.117726	0.23796	17.6815
3.3764	-0.117726	0.237961	17.6814
3.37629	-0.117717	0.237963	17.6823
3.37629	-0.117717	0.237963	17.6822
3.06238	-0.10302	0.211379	20.5765
3.06237	-0.102989	0.211348	20.5794
3.06214	-0.100537	0.208907	20.7706
3.06213	-0.100462	0.208831	20.7743
3.06042	-0.104264	0.210456	17.5244
3.06039	-0.103779	0.209971	17.5487
3.06014	-0.106208	0.212405	17.425
3.06011	-0.105767	0.211965	17.4484
10.9707	-0.431582	1.07635	1.96139
10.9707	-0.431556	1.07635	1.96134
10.953	-0.438079	1.07728	1.90532
10.953	-0.438079	1.07728	1.90532
10.1708	-0.400493	0.982411	2.3167
10.1708	-0.40049	0.982402	2.31663
9.85697	-0.391539	0.961407	2.32321
9.85687	-0.391521	0.961403	2.32314
8.39519	-0.335037	0.762321	3.91337
8.39499	-0.335017	0.762312	3.91352
7.73999	-0.28881	0.671523	3.41403
7.73994	-0.288806	0.671521	3.41411
6.63858	-0.266158	0.570824	5.95303
6.63854	-0.266146	0.570816	5.95285
6.32474	-0.264982	0.553682	9.48551
6.32456	-0.264957	0.553674	9.48342
6.25624	-0.200653	0.477114	4.42385
6.25622	-0.200658	0.477114	4.42383
6.16944	-0.209118	0.481206	5.5643
6.1694	-0.209096	0.481178	5.56345
6.03203	-0.245799	0.507877	8.34538
6.03198	-0.245815	0.5079	8.34756
5.80145	-0.242833	0.486895	7.80957
5.80141	-0.242831	0.486897	7.81061
5.56466	-0.231727	0.467914	8.62278
5.56458	-0.231726	0.467919	8.62273
5.36364	-0.200554	0.416119	8.09036
5.3636	-0.200546	0.416113	8.08966
5.19749	-0.213965	0.40379	10.3417
5.19741	-0.213962	0.403795	10.3409
5.06546	-0.217692	0.422256	10.7117
5.06538	-0.217692	0.422268	10.7118
4.30314	-0.156341	0.311442	19.825
4.30309	-0.156338	0.311442	19.8238
3.94884	-0.143429	0.297267	17.8299
3.94875	-0.143424	0.297266	17.8304
3.5534	-0.113921	0.243047	20.2074
3.55331	-0.113914	0.243046	20.2069
3.4447	-0.120203	0.246205	16.8283
3.44461	-0.1202	0.246204	16.8283
3.33571	-0.110972	0.226678	19.7762
3.33564	-0.110963	0.226673	19.7783
3.22721	-0.117205	0.230264	18.2573
3.22719	-0.117208	0.230265	18.2581
3.13621	-0.113678	0.22251	19.7393
3.13616	-0.113672	0.222508	19.7403
2.91745	-0.0944479	0.199374	19.9448
2.91741	-0.0944457	0.199375	19.9444
10.43	-0.457435	1.01166	2.04211
10.4299	-0.457431	1.01167	2.0421
10.4251	-0.446772	1.01158	2.00949
10.4251	-0.446787	1.01158	2.0095
9.67532	-0.408584	0.926952	2.36302
9.67525	-0.408595	0.926947	2.36321
9.38499	-0.407174	0.895231	2.61931
9.38483	-0.407159	0.89522	2.61934
8.51472	-0.353735	0.804177	3.88373
8.51461	-0.353737	0.804174	3.88372
8.12672	-0.329939	0.733487	4.00718
8.12669	-0.329942	0.733485	4.00716
7.48229	-0.323251	0.674281	4.73628
7.48226	-0.323259	0.674271	4.7365
6.84925	-0.288236	0.594237	6.84964
6.84923	-0.288236	0.594242	6.85075
6.74814	-0.290402	0.593146	6.39138
6.74796	-0.290387	0.593132	6.39162
5.95103	-0.212527	0.471328	5.2667
5.95101	-0.212509	0.47123	5.26271
5.92139	-0.252793	0.480965	7.38946
5.92137	-0.252819	0.481067	7.39795
5.89208	-0.229154	0.44673	5.83636
5.892	-0.229153	0.446729	5.83666
5.73021	-0.235368	0.492453	8.43457
5.73005	-0.235359	0.492446	8.43577
5.63208	-0.212846	0.473755	8.03201
5.63198	-0.212826	0.473747	8.03207
5.13297	-0.193083	0.407961	12.3673
5.13283	-0.19307	0.407958	12.3695
5.12834	-0.205569	0.390257	14.0723
5.12832	-0.205563	0.390252	14.072
4.51229	-0.16708	0.328581	19.2298
4.51221	-0.167074	0.328578	19.2323
4.20995	-0.14271	0.296371	23.1093
4.20988	-0.142703	0.296367	23.1105
3.87956	-0.132279	0.277642	19.9946
3.87955	-0.132278	0.277642	19.9931
3.751	-0.137741	0.274045	19.0906
3.75093	-0.137734	0.274044	19.09
3.55609	-0.114862	0.258768	14.3841
3.55599	-0.114857	0.258764	14.3834
3.21393	-0.103865	0.225667	18.0628
3.21382	-0.103855	0.22566	18.0618
3.11297	-0.098069	0.211437	18.4576
3.11294	-0.0980722	0.211439	18.4576
3.10635	-0.108964	0.223498	18.0007
3.10629	-0.108964	0.223498	18.0001
10.0016	-0.487086	0.961291	2.15372
10.0014	-0.487062	0.961285	2.15398
9.76025	-0.44197	0.945415	2.25668
9.7601	-0.441924	0.945407	2.25658
9.64187	-0.497939	0.905133	2.94672
9.64157	-0.497896	0.905119	2.9471
9.03373	-0.368502	0.864644	3.02084
9.03356	-0.368471	0.864629	3.02089
8.78456	-0.409058	0.80358	3.44112
8.78425	-0.409025	0.803565	3.44145
8.35423	-0.327868	0.782768	3.55788
8.35408	-0.327858	0.782767	3.55789
7.8134	-0.317133	0.749179	4.55245
7.81301	-0.317093	0.749175	4.55283
7.55802	-0.323907	0.674204	5.50392
7.55769	-0.323876	0.674187	5.50397
6.94091	-0.286647	0.603841	6.51346
6.94083	-0.286629	0.603834	6.51326
6.31105	-0.254445	0.554187	8.22966
6.31068	-0.254412	0.554168	8.22895
5.78486	-0.241171	0.435729	6.64501
5.78476	-0.241166	0.435736	6.64488
5.78205	-0.240383	0.490346	9.01298
5.78194	-0.24037	0.490348	9.01374
5.49988	-0.216729	0.424661	8.11303
5.49977	-0.216728	0.42466	8.1148
5.46758	-0.230654	0.397149	13.3575
5.46739	-0.230621	0.397146	13.3589
5.3604	-0.213346	0.451663	9.06538
5.3603	-0.213334	0.451664	9.06557
4.9066	-0.176855	0.391152	15.3982
4.90641	-0.176834	0.391151	15.3997
4.85777	-0.176519	0.351453	21.4225
4.85757	-0.176496	0.351449	21.4189
4.31918	-0.150836	0.308171	21.1657
4.31913	-0.150828	0.308172	21.1678
4.07559	-0.135922	0.293976	21.0914
4.07536	-0.135906	0.293972	21.0914
3.93378	-0.135573	0.28454	18.4376
3.93366	-0.135567	0.284542	18.4358
3.53888	-0.124187	0.260778	15.1144
3.53886	-0.124184	0.260773	15.1144
3.48983	-0.112217	0.242872	17.1653
3.48959	-0.112197	0.242867	17.1692
3.05537	-0.110202	0.222164	16.2864
3.05531	-0.110203	0.222165	16.287
3.01606	-0.0938206	0.20572	18.4388
3.01605	-0.0938161	0.20572	18.4392
10.43	-0.457435	1.01166	2.04211
10.4299	-0.457431	1.01167	2.0421
10.4251	-0.446772	1.01158	2.00949
10.4251	-0.446787	1.01158	2.0095
9.67532	-0.408584	0.926952	2.36302
9.67525	-0.408595	0.926947	2.36321
9.38499	-0.407174	0.895231	2.61931
9.38483	-0.407159	0.89522	2.61934
8.51472	-0.353735	0.804177	3.88373
8.51461	-0.353737	0.804174	3.88372
8.12672	-0.329939	0.733487	4.00718
8.12669	-0.329942	0.733485	4.00716
7.48229	-0.323251	0.674281	4.73628
7.48226	-0.323259	0.674271	4.7365
6.84925	-0.288236	0.594237	6.84964
6.84923	-0.288236	0.594242	6.85075
6.74814	-0.290402	0.593146	6.39138
6.74796	-0.290387	0.593132	6.39162
5.95103	-0.212527	0.471328	5.2667
5.95101	-0.212509	0.47123	5.26271
5.92139	-0.252793	0.480965	7.38946
5.92137	-0.252819	0.481067	7.39795
5.89208	-0.229154	0.44673	5.83636
5.892	-0.229153	0.446729	5.83666
5.73021	-0.235368	0.492453	8.43457
5.73005	-0.235359	0.492446	8.43577
5.63208	-0.212846	0.473755	8.03201
5.63198	-0.212826	0.473747	8.03207
5.13297	-0.193083	0.407961	12.3673
5.13283	-0.19307	0.407958	12.3695
5.12834	-0.205569	0.390257	14.0723
5.12832	-0.205563	0.390252	14.072
4.51229	-0.16708	0.328581	19.2298
