9648 Out of 13824 QH, Third, Fourth Freq in rad/ps and Lifetimes in ps for a 8x6x6 Ar1 Ar2 Lattice at 20K. (atoms/UC=16)
11.1545	-0.268479	0.678782	2.57629
11.1545	-0.268478	0.678781	2.57629
11.1545	-0.268503	0.678782	2.57631
11.1545	-0.268501	0.678782	2.57631
10.2359	-0.247681	0.621365	2.84578
10.2359	-0.247677	0.621364	2.8457
10.2357	-0.24769	0.621372	2.84552
10.2357	-0.247686	0.621371	2.84544
7.97231	-0.187881	0.46228	3.80692
7.97228	-0.187879	0.462279	3.80685
7.9715	-0.187876	0.462302	3.80657
7.97147	-0.187874	0.462301	3.80652
6.57474	-0.17715	0.386712	5.47816
6.57472	-0.177151	0.386713	5.47821
6.57471	-0.177142	0.386705	5.47879
6.57468	-0.177143	0.386707	5.47887
6.12311	-0.170593	0.359864	5.8109
6.12311	-0.170592	0.359865	5.81086
6.12301	-0.170595	0.359861	5.81092
6.12301	-0.170594	0.359861	5.81089
5.39488	-0.184554	0.31628	7.53586
5.39481	-0.18456	0.316281	7.53642
5.39473	-0.184535	0.316275	7.53771
5.39466	-0.184542	0.316276	7.53824
5.30434	-0.148767	0.28198	6.24529
5.30433	-0.148748	0.281979	6.24833
5.30393	-0.147407	0.281871	6.4659
5.30393	-0.147364	0.281867	6.47328
5.30096	-0.147761	0.282068	6.09442
5.3009	-0.147493	0.282047	6.13312
5.30046	-0.148815	0.282163	5.94195
5.3004	-0.148572	0.282144	5.97517
4.0855	-0.122698	0.227686	12.8435
4.08548	-0.1227	0.227685	12.843
4.08534	-0.122695	0.227694	12.8427
4.08532	-0.122697	0.227693	12.8423
3.37641	-0.0996287	0.183701	12.829
3.3764	-0.0996295	0.183701	12.829
3.37629	-0.0996233	0.183704	12.8245
3.37629	-0.0996238	0.183704	12.8246
3.06238	-0.0950639	0.163897	14.3814
3.06237	-0.095023	0.163896	14.3857
3.06214	-0.0919657	0.163795	14.7695
3.06213	-0.0918689	0.163792	14.7802
3.06042	-0.0950915	0.164012	12.9934
3.06039	-0.0944736	0.163991	13.0462
3.06014	-0.0975729	0.1641	12.7854
3.06011	-0.0970098	0.164081	12.8322
10.9707	-0.268679	0.663681	2.52603
10.9707	-0.268659	0.663679	2.52595
10.953	-0.271075	0.663632	2.46217
10.953	-0.271075	0.663632	2.46217
10.1708	-0.251548	0.613005	2.86682
10.1708	-0.251548	0.613001	2.86675
9.85697	-0.240995	0.600439	2.83713
9.85687	-0.240987	0.600442	2.83704
8.39519	-0.206127	0.487406	4.21637
8.39499	-0.206114	0.487405	4.21641
7.73999	-0.186223	0.4503	3.55924
7.73994	-0.186224	0.450301	3.55925
6.63858	-0.183201	0.385473	5.43226
6.63854	-0.183195	0.385475	5.4322
6.32474	-0.162332	0.349963	7.20367
6.32456	-0.162317	0.349964	7.20294
6.25624	-0.162599	0.377655	4.64807
6.25622	-0.162602	0.377655	4.64802
6.16944	-0.159172	0.366008	5.54741
6.1694	-0.159172	0.366019	5.54697
6.03203	-0.165139	0.331389	6.34468
6.03198	-0.165136	0.331377	6.34542
5.80145	-0.167797	0.316505	5.78316
5.80141	-0.167795	0.316502	5.78351
5.56466	-0.158535	0.307754	6.35469
5.56458	-0.158534	0.307753	6.35437
5.36364	-0.160762	0.316579	7.38681
5.3636	-0.160757	0.316588	7.38675
5.19749	-0.166319	0.292007	7.88651
5.19741	-0.166312	0.292002	7.88552
5.06546	-0.144795	0.276213	7.12063
5.06538	-0.14479	0.276213	7.1201
4.30314	-0.126205	0.241747	14.457
4.30309	-0.126204	0.241748	14.4566
3.94884	-0.116787	0.219874	11.9633
3.94875	-0.116784	0.219873	11.9636
3.5534	-0.0974472	0.193243	15.1173
3.55331	-0.0974439	0.193243	15.1164
3.4447	-0.105008	0.187752	11.7305
3.44461	-0.105008	0.187752	11.7307
3.33571	-0.0940665	0.180691	14.5626
3.33564	-0.0940586	0.180691	14.5643
3.22721	-0.104324	0.174603	12.6696
3.22719	-0.104328	0.174604	12.6699
3.13621	-0.102292	0.170383	13.5248
3.13616	-0.102286	0.170385	13.5252
2.91745	-0.0824361	0.157001	14.3056
2.91741	-0.0824331	0.157003	14.3061
10.43	-0.286026	0.623806	2.56512
10.4299	-0.286026	0.623813	2.56512
10.4251	-0.278738	0.622816	2.51479
10.4251	-0.278751	0.622815	2.51483
9.67532	-0.256709	0.577676	2.81784
9.67525	-0.256719	0.577674	2.81809
9.38499	-0.254332	0.563502	3.0917
9.38483	-0.254326	0.563502	3.09169
8.51472	-0.216407	0.503813	4.20926
8.51461	-0.216408	0.503811	4.20918
8.12672	-0.205195	0.471039	4.23042
8.12669	-0.205201	0.471041	4.23039
7.48229	-0.206244	0.432802	4.5935
7.48226	-0.206252	0.432798	4.59367
6.84925	-0.181377	0.379713	5.72951
6.84923	-0.181376	0.379713	5.73007
6.74814	-0.185935	0.381576	5.52731
6.74796	-0.185932	0.381572	5.52748
5.95103	-0.163672	0.357814	5.19652
5.95101	-0.163723	0.357842	5.19408
5.92139	-0.182562	0.337739	6.46367
5.92137	-0.182511	0.337712	6.46787
5.89208	-0.185133	0.346561	5.81698
5.892	-0.185143	0.346562	5.81722
5.73021	-0.147535	0.313829	6.07276
5.73005	-0.14753	0.313821	6.07282
5.63208	-0.136994	0.318338	6.29661
5.63198	-0.136982	0.318339	6.29673
5.13297	-0.148696	0.305873	10.04
5.13283	-0.148693	0.305877	10.0409
5.12834	-0.161098	0.292984	10.6115
5.12832	-0.161096	0.292984	10.6118
4.51229	-0.135055	0.257811	14.2671
4.51221	-0.135052	0.257808	14.2686
4.20995	-0.115468	0.234404	17.0092
4.20988	-0.115463	0.234403	17.0101
3.87956	-0.106674	0.21531	13.8171
3.87955	-0.106671	0.215311	13.8162
3.751	-0.11638	0.207832	12.9027
3.75093	-0.116374	0.207829	12.9023
3.55609	-0.0929913	0.195142	10.2707
3.55599	-0.0929875	0.195141	10.2706
3.21393	-0.0864617	0.175777	12.8726
3.21382	-0.0864546	0.175774	12.8724
3.11297	-0.081771	0.168607	13.7041
3.11294	-0.0817734	0.168609	13.7038
3.10635	-0.0924493	0.168419	12.4958
3.10629	-0.0924493	0.168422	12.495
10.0016	-0.308736	0.590873	2.61786
10.0014	-0.308723	0.590875	2.61811
9.76025	-0.276487	0.588526	2.68751
9.7601	-0.276455	0.588526	2.68739
9.64187	-0.320065	0.555563	3.47538
9.64157	-0.320042	0.555562	3.47582
9.03373	-0.225882	0.546777	3.39785
9.03356	-0.225865	0.546776	3.39783
8.78456	-0.254406	0.501178	3.85529
8.78425	-0.25439	0.501176	3.85553
8.35423	-0.200988	0.49833	3.76617
8.35408	-0.200984	0.49833	3.76615
7.8134	-0.193335	0.476192	4.79346
7.81301	-0.193309	0.476197	4.79353
7.55802	-0.193835	0.425201	5.42966
7.55769	-0.193822	0.425198	5.42962
6.94091	-0.182056	0.388688	5.68449
6.94083	-0.182043	0.388689	5.68435
6.31105	-0.148109	0.348695	6.42446
6.31068	-0.148097	0.348693	6.42383
5.78486	-0.203521	0.343044	6.48207
5.78476	-0.203508	0.343041	6.48212
5.78205	-0.158451	0.32347	6.64048
5.78194	-0.158442	0.323475	6.64053
5.49988	-0.178853	0.334141	7.64431
5.49977	-0.178855	0.334139	7.64517
5.46758	-0.193792	0.316013	11.8111
5.46739	-0.193764	0.31601	11.8127
5.3604	-0.138759	0.298354	6.47469
5.3603	-0.138752	0.29835	6.47446
4.9066	-0.138206	0.29914	12.0993
4.90641	-0.138191	0.299141	12.0996
4.85777	-0.141648	0.276709	16.7538
4.85757	-0.14163	0.276708	16.7518
4.31918	-0.121659	0.242342	15.2609
4.31913	-0.121655	0.242343	15.2622
4.07559	-0.105943	0.227478	14.1185
4.07536	-0.105934	0.227476	14.1174
3.93378	-0.107863	0.221384	12.899
3.93366	-0.107858	0.221389	12.8985
3.53888	-0.101718	0.193325	10.2139
3.53886	-0.101713	0.193323	10.2137
3.48983	-0.0888721	0.192102	12.2737
3.48959	-0.0888578	0.1921	12.2758
