0 2.149e+16
2.1427e-14 2.1401e+16
4.2854e-14 2.1147e+16
6.4281e-14 2.0758e+16
8.5708e-14 2.0274e+16
1.0714e-13 1.9736e+16
1.2856e-13 1.9173e+16
1.4999e-13 1.8604e+16
1.7142e-13 1.8031e+16
1.9284e-13 1.7448e+16
2.1427e-13 1.6846e+16
2.357e-13 1.6222e+16
2.5712e-13 1.5576e+16
2.7855e-13 1.4917e+16
2.9998e-13 1.426e+16
3.2141e-13 1.362e+16
3.4283e-13 1.3009e+16
3.6426e-13 1.2433e+16
3.8569e-13 1.1895e+16
4.0711e-13 1.1392e+16
4.2854e-13 1.0917e+16
4.4997e-13 1.0463e+16
4.714e-13 1.0026e+16
4.9282e-13 9.6015e+15
5.1425e-13 9.1887e+15
5.3568e-13 8.7871e+15
5.571e-13 8.3967e+15
5.7853e-13 8.0169e+15
5.9996e-13 7.6458e+15
6.2138e-13 7.2804e+15
6.4281e-13 6.9173e+15
6.6424e-13 6.5529e+15
6.8567e-13 6.1844e+15
7.0709e-13 5.8098e+15
7.2852e-13 5.4286e+15
7.4995e-13 5.0411e+15
7.7137e-13 4.6483e+15
7.928e-13 4.2516e+15
8.1423e-13 3.8528e+15
8.3566e-13 3.4535e+15
8.5708e-13 3.0552e+15
8.7851e-13 2.6594e+15
8.9994e-13 2.2678e+15
9.2136e-13 1.8817e+15
9.4279e-13 1.5023e+15
9.6422e-13 1.1304e+15
9.8564e-13 7.6618e+14
1.0071e-12 4.0961e+14
1.0285e-12 5.9974e+13
1.0499e-12 -2.8369e+14
1.0714e-12 -6.225e+14
1.0928e-12 -9.5751e+14
1.1142e-12 -1.2896e+15
1.1356e-12 -1.6195e+15
1.1571e-12 -1.9476e+15
1.1785e-12 -2.2743e+15
1.1999e-12 -2.5998e+15
1.2213e-12 -2.9243e+15
1.2428e-12 -3.2479e+15
1.2642e-12 -3.5709e+15
1.2856e-12 -3.893e+15
1.3071e-12 -4.2137e+15
1.3285e-12 -4.5321e+15
1.3499e-12 -4.8469e+15
1.3713e-12 -5.1563e+15
1.3928e-12 -5.4583e+15
1.4142e-12 -5.7506e+15
1.4356e-12 -6.0308e+15
1.457e-12 -6.2966e+15
1.4785e-12 -6.5461e+15
1.4999e-12 -6.777e+15
1.5213e-12 -6.9875e+15
1.5427e-12 -7.1757e+15
1.5642e-12 -7.3399e+15
1.5856e-12 -7.4785e+15
1.607e-12 -7.5899e+15
1.6285e-12 -7.6731e+15
1.6499e-12 -7.7273e+15
1.6713e-12 -7.7523e+15
1.6927e-12 -7.7486e+15
1.7142e-12 -7.717e+15
1.7356e-12 -7.6591e+15
