0 2.2328e+16
2.1427e-14 2.2237e+16
4.2854e-14 2.1976e+16
6.4281e-14 2.1574e+16
8.5708e-14 2.107e+16
1.0714e-13 2.0504e+16
1.2856e-13 1.9903e+16
1.4999e-13 1.9282e+16
1.7142e-13 1.8639e+16
1.9284e-13 1.7965e+16
2.1427e-13 1.7248e+16
2.357e-13 1.6481e+16
2.5712e-13 1.5662e+16
2.7855e-13 1.4801e+16
2.9998e-13 1.391e+16
3.2141e-13 1.3006e+16
3.4283e-13 1.2103e+16
3.6426e-13 1.121e+16
3.8569e-13 1.0331e+16
4.0711e-13 9.4653e+15
4.2854e-13 8.6108e+15
4.4997e-13 7.7647e+15
4.714e-13 6.9265e+15
4.9282e-13 6.0982e+15
5.1425e-13 5.2843e+15
5.3568e-13 4.4906e+15
5.571e-13 3.7229e+15
5.7853e-13 2.9856e+15
5.9996e-13 2.2809e+15
6.2138e-13 1.6091e+15
6.4281e-13 9.6849e+14
6.6424e-13 3.5638e+14
6.8567e-13 -2.2998e+14
7.0709e-13 -7.9293e+14
7.2852e-13 -1.3341e+15
7.4995e-13 -1.8545e+15
7.7137e-13 -2.3547e+15
7.928e-13 -2.8356e+15
8.1423e-13 -3.2979e+15
8.3566e-13 -3.743e+15
8.5708e-13 -4.172e+15
8.7851e-13 -4.5862e+15
8.9994e-13 -4.9862e+15
9.2136e-13 -5.3723e+15
9.4279e-13 -5.7439e+15
9.6422e-13 -6.1002e+15
9.8564e-13 -6.4401e+15
1.0071e-12 -6.7622e+15
1.0285e-12 -7.0655e+15
1.0499e-12 -7.3488e+15
1.0714e-12 -7.611e+15
1.0928e-12 -7.851e+15
1.1142e-12 -8.0672e+15
1.1356e-12 -8.2579e+15
1.1571e-12 -8.4211e+15
1.1785e-12 -8.5547e+15
1.1999e-12 -8.6566e+15
1.2213e-12 -8.7253e+15
1.2428e-12 -8.7591e+15
1.2642e-12 -8.757e+15
1.2856e-12 -8.7183e+15
1.3071e-12 -8.6424e+15
1.3285e-12 -8.5292e+15
1.3499e-12 -8.3784e+15
1.3713e-12 -8.1903e+15
1.3928e-12 -7.9654e+15
1.4142e-12 -7.7045e+15
1.4356e-12 -7.4091e+15
1.457e-12 -7.081e+15
1.4785e-12 -6.7226e+15
1.4999e-12 -6.3366e+15
1.5213e-12 -5.9261e+15
1.5427e-12 -5.4943e+15
1.5642e-12 -5.0446e+15
1.5856e-12 -4.5802e+15
1.607e-12 -4.1047e+15
1.6285e-12 -3.6215e+15
